cuentaimputadaid,cuenta_padre,cuenta,cuentaanalisis,sucursal,centrocosto,debe,haber,deudor,acreedor,activo,pasivo,ingreso,gasto,tipocuentaid
40026570,2105 CUENTAS POR PAGAR,2105-29 OTROS PROVEEDORES EXTRANJEROS,,,,0,0,0,0,0,0,0,0,2
40026106,2105 CUENTAS POR PAGAR,2105-47 FXP QUILICURA,,,,0,0,0,0,0,0,0,0,2
40026109,2105 CUENTAS POR PAGAR,2105-48 FXP HUECHURABA,,,,0,0,0,0,0,0,0,0,2
40026112,2105 CUENTAS POR PAGAR,2105-50 FXP RECOLETA,,,,0,0,0,0,0,0,0,0,2
40026115,2105 CUENTAS POR PAGAR,2105-52 FXP MAMUT LOS ANDES,,,,0,0,0,0,0,0,0,0,2
40026118,2105 CUENTAS POR PAGAR,2105-54 FXP JM LOS ANDES,,,,0,0,0,0,0,0,0,0,2
40026164,2105 CUENTAS POR PAGAR,2105-55 FXR TB ESPACIO M,,,,0,0,0,0,0,0,0,0,2
40026195,2105 CUENTAS POR PAGAR,2105-56 DEVOLUCION DE TRABAJADORES,,,,0,0,0,0,0,0,0,0,2
40026225,2105 CUENTAS POR PAGAR,2105-57 PROVEEDORES POR IDENTIFICAR,,,,0,0,0,0,0,0,0,0,2
40026289,2105 CUENTAS POR PAGAR,2105-58 PROVEEDORES,,,,0,0,0,0,0,0,0,0,2
40026290,2105 CUENTAS POR PAGAR,2105-59 PROVEEDOR OBELISCO,,,,0,0,0,0,0,0,0,0,2
40026291,2105 CUENTAS POR PAGAR,2105-60 PROVEEDOR SIRIOS,,,,0,0,0,0,0,0,0,0,2
40026292,2105 CUENTAS POR PAGAR,2105-61 PROVEEDOR KAIROS,,,,0,0,0,0,0,0,0,0,2
40026293,2105 CUENTAS POR PAGAR,2105-62 PROVEEDOR ALMUZARA,,,,0,0,0,0,0,0,0,0,2
40026294,2105 CUENTAS POR PAGAR,2105-63 PROVEEDOR SALAMANDRA,,,,0,0,0,0,0,0,0,0,2
40026295,2105 CUENTAS POR PAGAR,2105-64 PROVEEDOR MLT PERU,,,,0,0,0,0,0,0,0,0,2
40026511,2105 CUENTAS POR PAGAR,2105-65 PROVEEDORES POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40026512,2105 CUENTAS POR PAGAR,2105-66 PROVEEDORES MLT FRANCIA,,,,0,0,0,0,0,0,0,0,2
40026781,2105 CUENTAS POR PAGAR,2105-67 CONTRIBUCIONES POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40027055,2105 CUENTAS POR PAGAR,2105-68 PROVEEDORES EXTRANJEROS LOE,,,,0,0,0,0,0,0,0,0,2
40025725,2106 DOCTOS. POR PAGAR,2106 DOCTOS. POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40025726,2106 DOCTOS. POR PAGAR,2106-01 LETRAS POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40025952,2106 DOCTOS. POR PAGAR,2106-02 CHEQUES POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40025727,2106 DOCTOS. POR PAGAR,2106-03 CREDITOS DOCUMENTARIOS,,,,0,0,0,0,0,0,0,0,2
40025917,2106 DOCTOS. POR PAGAR,2106-04 CUENTAS POR PAGAR SOCIOS,,,,0,0,0,0,0,0,0,0,2
40025959,2106 DOCTOS. POR PAGAR,2106-05 RECAUDACION APOQUINDO,,,,0,0,0,0,0,0,0,0,2
40025960,2106 DOCTOS. POR PAGAR,2106-06 RECUAUDACION PROVIDENCIA,,,,0,0,0,0,0,0,0,0,2
40025961,2106 DOCTOS. POR PAGAR,2106-07 TRANSBANK APOQUINDO,,,,0,0,0,0,0,0,0,0,2
40025962,2106 DOCTOS. POR PAGAR,2106-08 RECUDACION PROVIDENCIA,,,,0,0,0,0,0,0,0,0,2
40025963,2106 DOCTOS. POR PAGAR,2106-09 CREDITO BANCO CHILE,,,,0,0,0,0,0,0,0,0,2
40025964,2106 DOCTOS. POR PAGAR,2106-10 Prestamo Socios Nuevos Locales,,,,0,0,0,0,0,0,0,0,2
40025972,2106 DOCTOS. POR PAGAR,2106-11 Cuentas por Pagar EERR,,,,0,0,0,0,0,0,0,0,2
40025977,2106 DOCTOS. POR PAGAR,2106-12 Tarjeta Visa por Pagar,,,,1823500,0,1823500,0,1823500,0,0,0,2
40026000,2106 DOCTOS. POR PAGAR,2106-13 FINIQUITO POR PAGAR,,,,2500000,0,2500000,0,2500000,0,0,0,2
40026009,2106 DOCTOS. POR PAGAR,2106-14 LC SANTANDER,,,,0,0,0,0,0,0,0,0,2
40026010,2106 DOCTOS. POR PAGAR,2106-15 LC BCO CHILE,,,,0,0,0,0,0,0,0,0,2
40026051,2106 DOCTOS. POR PAGAR,2106-16 GASTOS POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40026052,2106 DOCTOS. POR PAGAR,2106-17 PRÉSTAMO PGF,,,,0,0,0,0,0,0,0,0,2
40026101,2106 DOCTOS. POR PAGAR,2106-18 CREDITO BANCO SANTANDER,,,,0,0,0,0,0,0,0,0,2
40026174,2106 DOCTOS. POR PAGAR,2106-19 PRESTAMO SOCIOS,,,,0,0,0,0,0,0,0,0,2
40026210,2106 DOCTOS. POR PAGAR,2106-20 SUBSIDIO CORFO,,,,0,0,0,0,0,0,0,0,2
40026223,2106 DOCTOS. POR PAGAR,2106-21 CUENTAS POR PAGAR,,,,0,3206900,0,3206900,0,3206900,0,0,2
40026276,2106 DOCTOS. POR PAGAR,2106-22 PRESTAMO POR PAGAR A LAS ARAUCARIAS,,,,0,0,0,0,0,0,0,0,2
40026330,2106 DOCTOS. POR PAGAR,2106-23 CUENTAS POR PAGAR ARAUCARIAS,,,,0,0,0,0,0,0,0,0,2
40026357,2106 DOCTOS. POR PAGAR,2106-24 PPM POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40026432,2106 DOCTOS. POR PAGAR,2106-25 TARJETA CREDITO BCO CHILE,,,,0,0,0,0,0,0,0,0,2
40026444,2106 DOCTOS. POR PAGAR,2106-26 PRESTAMO POR PAGAR SUDAMERICANA,,,,0,0,0,0,0,0,0,0,2
40026479,2106 DOCTOS. POR PAGAR,2106-27 CREDITO BANCO ESTADO,,,,0,0,0,0,0,0,0,0,2
40026484,2106 DOCTOS. POR PAGAR,2106-28 CREDITO BANCO BCI,,,,0,0,0,0,0,0,0,0,2
40026516,2106 DOCTOS. POR PAGAR,2106-29 PRESTAMO POR PAGAR SINEC,,,,0,0,0,0,0,0,0,0,2
40026517,2106 DOCTOS. POR PAGAR,2106-30 PRETAMO POR PAGAR GRUPO SINEC,,,,0,0,0,0,0,0,0,0,2
40026518,2106 DOCTOS. POR PAGAR,2106-31 TARJETA DE CREDITO EN DOLARES,,,,0,0,0,0,0,0,0,0,2
40026525,2106 DOCTOS. POR PAGAR,2106-32 TARJETA VISA BCO CHILE,,,,0,0,0,0,0,0,0,0,2
40026562,2106 DOCTOS. POR PAGAR,2106-33 CARTAS DE CREDITO,,,,0,0,0,0,0,0,0,0,2
40026564,2106 DOCTOS. POR PAGAR,2106-34 PROVEEDOR EXTERIOR SAFI FRANCIA,,,,0,0,0,0,0,0,0,0,2
40026565,2106 DOCTOS. POR PAGAR,2106-35 PROVEEDOR EXTERIOR SAFI ESPAÑA,,,,0,0,0,0,0,0,0,0,2
40026567,2106 DOCTOS. POR PAGAR,2106-36 CARTA DE CREDITO FRANCIA,,,,0,0,0,0,0,0,0,0,2
40026640,2106 DOCTOS. POR PAGAR,2106-37 CREDITO BULLET,,,,0,0,0,0,0,0,0,0,2
40026702,2106 DOCTOS. POR PAGAR,2106-38 CUENTA POR PAGAR PABLO GONZALEZ,,,,0,0,0,0,0,0,0,0,2
40026703,2106 DOCTOS. POR PAGAR,2106-39 PAGO DEUDA JUANA BARRIOS,,,,0,0,0,0,0,0,0,0,2
40026704,2106 DOCTOS. POR PAGAR,2106-40 PAGO DEUDA DANIELA GONZALEZ,,,,0,0,0,0,0,0,0,0,2
40026705,2106 DOCTOS. POR PAGAR,2106-41 CUENTA POR PAGAR ROBERTO GONZALEZ,,,,0,0,0,0,0,0,0,0,2
40026741,2106 DOCTOS. POR PAGAR,2106-42 COOPEUCH X PAGAR,,,,0,0,0,0,0,0,0,0,2
40026753,2106 DOCTOS. POR PAGAR,2106-43 TC BANCO ITAU,,,,0,0,0,0,0,0,0,0,2
40026767,2106 DOCTOS. POR PAGAR,2106-44 T.C DOLAR BANCO CHILE,,,,0,0,0,0,0,0,0,0,2
40026768,2106 DOCTOS. POR PAGAR,2106-45 T.C DOLAR BANCO ITAU,,,,0,0,0,0,0,0,0,0,2
40026785,2106 DOCTOS. POR PAGAR,2106-46 T.C BANCO BCI,,,,0,0,0,0,0,0,0,0,2
40026786,2106 DOCTOS. POR PAGAR,2106-47 T.C BANCO BCI DOLAR,,,,0,0,0,0,0,0,0,0,2
40026790,2106 DOCTOS. POR PAGAR,2106-48 TARJETA DE CREDITO USD BCO CHILE,,,,0,0,0,0,0,0,0,0,2
40026791,2106 DOCTOS. POR PAGAR,2106-49 TC BANCO SANTANDER,,,,0,0,0,0,0,0,0,0,2
40026887,2106 DOCTOS. POR PAGAR,2106-50 CUENTA POR PAGAR IGNACIO ASTETE,,,,0,0,0,0,0,0,0,0,2
40026922,2106 DOCTOS. POR PAGAR,2106-51 TC ADICIONAL BCO CHILE CLP,,,,0,0,0,0,0,0,0,0,2
40026923,2106 DOCTOS. POR PAGAR,2106-52 TC ADICIONAL BCO CHILE USD,,,,0,0,0,0,0,0,0,0,2
40026932,2106 DOCTOS. POR PAGAR,2106-53 CREDITO BANCO INTERNACIONAL,,,,0,0,0,0,0,0,0,0,2
40026941,2106 DOCTOS. POR PAGAR,2106-54 CREDITO BANCO ITAÚ,,,,0,0,0,0,0,0,0,0,2
40026955,2106 DOCTOS. POR PAGAR,2106-55 CREDITO MAXXA,,,,0,0,0,0,0,0,0,0,2
40026956,2106 DOCTOS. POR PAGAR,2106-56 TARJETA DE CREDITO BCO ESTADO,,,,0,0,0,0,0,0,0,0,2
40026957,2106 DOCTOS. POR PAGAR,2106-57 TARJETA DE CREDITO BCO ESTADO USD,,,,0,0,0,0,0,0,0,0,2
40026995,2106 DOCTOS. POR PAGAR,2106-58 CREDITO BANCO SCOTIABANK,,,,0,0,0,0,0,0,0,0,2
40026996,2106 DOCTOS. POR PAGAR,2106-59 CREDITO 1 BANCO SANTANDER FOGAPE,,,,0,0,0,0,0,0,0,0,2
40026997,2106 DOCTOS. POR PAGAR,2106-60 CREDITO 2 BANCO SANTANDER FOGAPE,,,,0,0,0,0,0,0,0,0,2
40026999,2106 DOCTOS. POR PAGAR,2106-61 TARJETA DE CREDITO TB,,,,0,0,0,0,0,0,0,0,2
40027009,2106 DOCTOS. POR PAGAR,2106-62 CREDITO BANCO CHILE 1,,,,0,0,0,0,0,0,0,0,2
40027010,2106 DOCTOS. POR PAGAR,2106-63 CREDITO BANCO CHILE 2,,,,0,0,0,0,0,0,0,0,2
40027014,2106 DOCTOS. POR PAGAR,2106-64 TC DOLAR SANTANDER,,,,0,0,0,0,0,0,0,0,2
40027015,2106 DOCTOS. POR PAGAR,2106-65 CREDITO BCI D03150906,,,,4678253,0,4678253,0,4678253,0,0,0,2
40027016,2106 DOCTOS. POR PAGAR,2106-66 CREDITO BCI D03150927,,,,0,0,0,0,0,0,0,0,2
40027029,2106 DOCTOS. POR PAGAR,2106-67 Pagare Artantida,,,,0,0,0,0,0,0,0,0,2
40027050,2106 DOCTOS. POR PAGAR,2106-68 CRED. BCOCHILE 9209 11- 24,,,,0,0,0,0,0,0,0,0,2
40027051,2106 DOCTOS. POR PAGAR,2106-69 CRED. BCOCHILE 9580 04-25,,,,0,0,0,0,0,0,0,0,2
40025728,2107 ACREEDORES VARIOS,2107 ACREEDORES VARIOS,,,,0,0,0,0,0,0,0,0,2
40026194,2107 ACREEDORES VARIOS,2107-01 EMPRESA RELACIONADA,,,,0,0,0,0,0,0,0,0,2
40027057,2107 ACREEDORES VARIOS,2107-02 ER 4M CAPACITACIONES,,,,0,0,0,0,0,0,0,0,2
40025729,2107 ACREEDORES VARIOS,2107-04 OTROS ACREEDORES VARIOS,,,,0,0,0,0,0,0,0,0,2
40026130,2107 ACREEDORES VARIOS,2107-05 CTA.CTE. EERR NOVO,,,,0,0,0,0,0,0,0,0,2
40026131,2107 ACREEDORES VARIOS,2107-06 CTA.CTE.EERR TRANSART,,,,0,0,0,0,0,0,0,0,2
40026137,2107 ACREEDORES VARIOS,2107-07 CTA. CTE EERR LAVASECO,,,,0,0,0,0,0,0,0,0,2
40026138,2107 ACREEDORES VARIOS,2107-08 CTA. CTE EERR TRANSLAV,,,,0,0,0,0,0,0,0,0,2
40026140,2107 ACREEDORES VARIOS,2107-09 CTA. CTE EERR TINTORERIA,,,,0,0,0,0,0,0,0,0,2
40026170,2107 ACREEDORES VARIOS,2107-10 CTA. CTE EERR MASSU,,,,0,0,0,0,0,0,0,0,2
40026171,2107 ACREEDORES VARIOS,2107-11 CTA. CTE EERR TRANP. LLAY LLAY,,,,0,0,0,0,0,0,0,0,2
40026172,2107 ACREEDORES VARIOS,2107-12 CTA.CTE EERR MYS,,,,0,0,0,0,0,0,0,0,2
40026173,2107 ACREEDORES VARIOS,2107-13 CTA.CTE EERR SABA Y SABA,,,,0,0,0,0,0,0,0,0,2
40026176,2107 ACREEDORES VARIOS,2107-14 PRESTAMO A TERCEROS POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40026201,2107 ACREEDORES VARIOS,2107-15 CTA CTE EERR TOUCH PROD,,,,0,0,0,0,0,0,0,0,2
40026355,2107 ACREEDORES VARIOS,2107-16 ARRIENDOS POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40026437,2107 ACREEDORES VARIOS,2107-17 CTA POR PAGAR SINEC,,,,0,0,0,0,0,0,0,0,2
40026438,2107 ACREEDORES VARIOS,2107-18 CTA POR PAGAR URBELEC,,,,0,0,0,0,0,0,0,0,2
40026439,2107 ACREEDORES VARIOS,2107-19 CTA POR PAGAR SINELEC,,,,0,0,0,0,0,0,0,0,2
40026440,2107 ACREEDORES VARIOS,2107-20 CTA POR PAGAR TSM,,,,0,0,0,0,0,0,0,0,2
40026441,2107 ACREEDORES VARIOS,2107-21 CTA POR PAGAR GRUPO SINEC,,,,0,0,0,0,0,0,0,0,2
40026442,2107 ACREEDORES VARIOS,2107-22 CTA POR PAGAR LIGHTGREEN,,,,0,0,0,0,0,0,0,0,2
40026445,2107 ACREEDORES VARIOS,2107-23 CTA CTE PROCEED,,,,0,0,0,0,0,0,0,0,2
40026453,2107 ACREEDORES VARIOS,2107-24 CTA CTE FRAPADI,,,,0,0,0,0,0,0,0,0,2
40026481,2107 ACREEDORES VARIOS,2107-25 CTA CTE STTARMAC,,,,0,0,0,0,0,0,0,0,2
40026613,2107 ACREEDORES VARIOS,2107-26 CTA CTE SANTA VICTORIA,,,,0,0,0,0,0,0,0,0,2
40026618,2107 ACREEDORES VARIOS,2107-27 CTA POR PAGAR EERR PLAZA SUR,,,,0,0,0,0,0,0,0,0,2
40026619,2107 ACREEDORES VARIOS,2107-28 CTA POR PAGAR EERR CURICO,,,,0,0,0,0,0,0,0,0,2
40026620,2107 ACREEDORES VARIOS,2107-29 CTA POR PAGAR EERR AGUIRRE Y VILLANUEVA,,,,0,0,0,0,0,0,0,0,2
40026724,2107 ACREEDORES VARIOS,2107-30 CTA CTE CLARITY SALES,,,,0,0,0,0,0,0,0,0,2
40026725,2107 ACREEDORES VARIOS,2107-31 CTA CTE CLARITY AGRO,,,,0,0,0,0,0,0,0,0,2
40026733,2107 ACREEDORES VARIOS,2107-32 CTA CTE CLARITY ENERGY,,,,0,0,0,0,0,0,0,0,2
40026734,2107 ACREEDORES VARIOS,2107-33 CTA. CTE. SMARTCLARITY COLOMBIA SAS,,,,0,0,0,0,0,0,0,0,2
40026740,2107 ACREEDORES VARIOS,2107-34 CTA POR PAGAR EERR PYS COBRNAZA,,,,0,0,0,0,0,0,0,0,2
40026752,2107 ACREEDORES VARIOS,2107-35 EMPRESA NO RELACIONADA INV INTEGRA,,,,0,0,0,0,0,0,0,0,2
40026776,2107 ACREEDORES VARIOS,2107-36 CTA. CTE. NOVANDI MEXICO,,,,0,0,0,0,0,0,0,0,2
40026778,2107 ACREEDORES VARIOS,2107-37 CTA EERR POR PAGAR LABOCOCH,,,,0,0,0,0,0,0,0,0,2
40026870,2107 ACREEDORES VARIOS,2107-38 EMPRESA RELACIONADA CALBUCO,,,,0,0,0,0,0,0,0,0,2
40026917,2107 ACREEDORES VARIOS,2107-39 CTA CTE SEBASTIAN EULUFI,,,,0,0,0,0,0,0,0,0,2
40026990,2107 ACREEDORES VARIOS,2107-40 CUENTA MERCANTIL ARMED,,,,0,0,0,0,0,0,0,0,2
40026991,2107 ACREEDORES VARIOS,2107-41 CUENTA MERCANTIL SOC BERROETA,,,,0,0,0,0,0,0,0,0,2
40025730,2108 PROVIS. Y RETENCIONES,2108 PROVIS. Y RETENCIONES,,,,0,0,0,0,0,0,0,0,2
40025731,2108 PROVIS. Y RETENCIONES,2108-01 PROVISION PPM,,,,0,0,0,0,0,0,0,0,2
40025732,2108 PROVIS. Y RETENCIONES,2108-02 IVA DEBITO FISCAL,,,,3336356,46662164,0,43325808,0,43325808,0,0,2
40025733,2108 PROVIS. Y RETENCIONES,2108-03 IMPUESTO UNICO TRABAJADORES,,,,0,642444,0,642444,0,642444,0,0,2
40025734,2108 PROVIS. Y RETENCIONES,2108-04 RETENCION PROFESIONALES,,,,0,166896,0,166896,0,166896,0,0,2
40025914,2108 PROVIS. Y RETENCIONES,2108-05 IMPUESTOS POR PAGAR,,,,38059366,0,38059366,0,38059366,0,0,0,2
40025973,2108 PROVIS. Y RETENCIONES,2108-06 SEGURO DE CESANTIA,,,,0,0,0,0,0,0,0,0,2
40025735,2108 PROVIS. Y RETENCIONES,2108-07 AFP,,,,0,0,0,0,0,0,0,0,2
40025736,2108 PROVIS. Y RETENCIONES,2108-08 CAJA COMPENSACION,,,,0,0,0,0,0,0,0,0,2
40025737,2108 PROVIS. Y RETENCIONES,2108-09 MUTUAL,,,,0,0,0,0,0,0,0,0,2
40025928,2108 PROVIS. Y RETENCIONES,2108-10 PROVISION DE GASTOS,,,,6393335,4054743,2338592,0,2338592,0,0,0,2
40025997,2108 PROVIS. Y RETENCIONES,2108-11 ISAPRE,,,,0,0,0,0,0,0,0,0,2
40026014,2108 PROVIS. Y RETENCIONES,2108-12 ANTICIPO TRABAJADORES,,,,0,0,0,0,0,0,0,0,2
40025738,2108 PROVIS. Y RETENCIONES,2108-13 CREDITOS CCAF,,,,0,0,0,0,0,0,0,0,2
40026015,2108 PROVIS. Y RETENCIONES,2108-14 LEYES SOCIALES POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40026016,2108 PROVIS. Y RETENCIONES,2108-15 REMUNERACIONES POR  PAGAR,,,,12935888,12893156,42732,0,42732,0,0,0,2
40026017,2108 PROVIS. Y RETENCIONES,2108-16 APV,,,,0,0,0,0,0,0,0,0,2
40026018,2108 PROVIS. Y RETENCIONES,2108-17 OTROS DESCUENTOS,,,,0,0,0,0,0,0,0,0,2
40026388,2108 PROVIS. Y RETENCIONES,2108-18 PENSION ALIMENTICIA POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40026408,2108 PROVIS. Y RETENCIONES,2108-19 PROVISION DE VACACIONES,,,,0,0,0,0,0,0,0,0,2
40025739,2108 PROVIS. Y RETENCIONES,2108-20 DSCTO PRESTAMO EMPRESA,,,,0,0,0,0,0,0,0,0,2
40026429,2108 PROVIS. Y RETENCIONES,2108-21 IMPUESTO RENTA POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40026455,2108 PROVIS. Y RETENCIONES,2108-22 DEBITO BEBIDAS AZUCAR TASA 18%,,,,0,0,0,0,0,0,0,0,2
40026456,2108 PROVIS. Y RETENCIONES,2108-23 DEBITO BEBIDAS ANALCOHOLICAS TASA 10%,,,,0,0,0,0,0,0,0,0,2
40025740,2108 PROVIS. Y RETENCIONES,2108-24 INST.NORMALIZ.PREVISIONAL,,,,0,0,0,0,0,0,0,0,2
40025974,2108 PROVIS. Y RETENCIONES,2108-25 IMPOSICIONES POR PAGAR,,,,2719964,2870608,0,150644,0,150644,0,0,2
40026215,2108 PROVIS. Y RETENCIONES,2108-26 DIFERENCIAS X PAGAR SUELDOS Y LLSS,,,,0,0,0,0,0,0,0,0,2
40026356,2108 PROVIS. Y RETENCIONES,2108-27 PROVISION POR INDEMNIZACION SERV,,,,0,0,0,0,0,0,0,0,2
40026430,2108 PROVIS. Y RETENCIONES,2108-28 CONVENIOS TESORERIA POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40026457,2108 PROVIS. Y RETENCIONES,2108-29 IVA POSTERGADO POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40026462,2108 PROVIS. Y RETENCIONES,2108-30 DESCUENTO CAJERO,,,,0,0,0,0,0,0,0,0,2
40026463,2108 PROVIS. Y RETENCIONES,2108-31 DESCUENTO DE HORAS,,,,0,0,0,0,0,0,0,0,2
40026524,2108 PROVIS. Y RETENCIONES,2108-32 RETENCION 3%,,,,0,0,0,0,0,0,0,0,2
40026526,2108 PROVIS. Y RETENCIONES,2108-33 RETENCION 3% REMUNERACION,,,,0,0,0,0,0,0,0,0,2
40026566,2108 PROVIS. Y RETENCIONES,2108-34 PROVISION REMUNERACIONES-COMISIONES,,,,0,0,0,0,0,0,0,0,2
40026650,2108 PROVIS. Y RETENCIONES,2108-35 COTIZACIONES EXTRANJEROS,,,,0,0,0,0,0,0,0,0,2
40026718,2108 PROVIS. Y RETENCIONES,2108-36 FONDO RESERVA OTROS INGRESOS,,,,0,0,0,0,0,0,0,0,2
40026719,2108 PROVIS. Y RETENCIONES,2108-37 FONDO RESERVA POR MARKETING,,,,0,0,0,0,0,0,0,0,2
40026720,2108 PROVIS. Y RETENCIONES,2108-38 FONDO DE RESERVA GENERAL,,,,0,0,0,0,0,0,0,0,2
40026722,2108 PROVIS. Y RETENCIONES,2108-39 RETENCIONES JUDICIAL POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40026739,2108 PROVIS. Y RETENCIONES,2108-40 PROVISION DE LUZ,,,,0,0,0,0,0,0,0,0,2
40026742,2108 PROVIS. Y RETENCIONES,2108-41 DESCUENTO SINDICATO,,,,0,0,0,0,0,0,0,0,2
40026963,2108 PROVIS. Y RETENCIONES,2108-42 IMPUESTO ESPECÍFICO POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40026992,2108 PROVIS. Y RETENCIONES,2108-43 DEUDAS TGR,,,,0,0,0,0,0,0,0,0,2
40027003,2108 PROVIS. Y RETENCIONES,2108-44 VIATICOS POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40027052,2108 PROVIS. Y RETENCIONES,2108-45 IMPUESTO A LA RENTA POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40027053,2108 PROVIS. Y RETENCIONES,2108-46 IVA RETENIDO VENTAS,,,,0,0,0,0,0,0,0,0,2
40025741,2109 PROV. IMPUESTO RENTA,2109 PROV. IMPUESTO RENTA,,,,0,0,0,0,0,0,0,0,2
40025742,2109 PROV. IMPUESTO RENTA,2109-01 PROV. IMPUESTO RENTA,,,,0,0,0,0,0,0,0,0,2
40026431,2109 PROV. IMPUESTO RENTA,2109-02 IMPTO RENTA POR PAGAR,,,,0,0,0,0,0,0,0,0,2
40025743,2110 INGRESOS ADELANTADOS,2110 INGRESOS ADELANTADOS,,,,0,0,0,0,0,0,0,0,2
40026568,2110 INGRESOS ADELANTADOS,2110-01 CLIENTES TRANSITORIOS,,,,0,0,0,0,0,0,0,0,2
40025744,2110 INGRESOS ADELANTADOS,2110-02 OTROS INGR. ADELANTADOS,,,,0,0,0,0,0,0,0,0,2
40025745,2110 INGRESOS ADELANTADOS,2110-04 ANTICIPO CLIENTES,,,,0,0,0,0,0,0,0,0,2
40025746,2111 CUENTAS TRASPASOS,2111 CUENTAS TRASPASOS,,,,0,0,0,0,0,0,0,0,2
40025747,2111 CUENTAS TRASPASOS,2111-55 TRASPASOS ENTRE BANCOS,,,,0,0,0,0,0,0,0,0,2
40025748,2111 CUENTAS TRASPASOS,2111-57 TRASPASOS REAPERTURA,,,,0,0,0,0,0,0,0,0,2
40025749,2111 CUENTAS TRASPASOS,2111-58 TRASPASOS CAJAS,,,,0,0,0,0,0,0,0,0,2
40025750,2111 CUENTAS TRASPASOS,2111-59 TRASPASOS POR DISTRIBUIR,,,,0,0,0,0,0,0,0,0,2
40025751,2111 CUENTAS TRASPASOS,2111-80 CANJES,,,,0,0,0,0,0,0,0,0,2
40025752,2111 CUENTAS TRASPASOS,2111-90 TRASPASOS VARIOS,,,,0,0,0,0,0,0,0,0,2
40025949,2111 CUENTAS TRASPASOS,2111-91 PROVISIONES VARIAS,,,,0,0,0,0,0,0,0,0,2
40026569,2111 CUENTAS TRASPASOS,2111-92 AG.DE ADUANAS A.SMITH,,,,0,0,0,0,0,0,0,0,2
40026792,2111 CUENTAS TRASPASOS,2111-93 AGENCIA DE ADUANA,,,,0,0,0,0,0,0,0,0,2
40025753,2112 CTAS. CTES. SOCIOS,2112 CTAS. CTES. SOCIOS,,,,0,0,0,0,0,0,0,0,2
40025754,2112 CTAS. CTES. SOCIOS,2112-01 APORTES TRANSITORIOS SOCIOS,,,,0,0,0,0,0,0,0,0,2
40025755,2112 CTAS. CTES. SOCIOS,2112-02 DIST. UTILIDADES SOCIOS,,,,0,0,0,0,0,0,0,0,2
40025756,2116 CUENTAS PROVEEDORES,2116 CUENTAS PROVEEDORES,,,,0,0,0,0,0,0,0,0,2
40025758,,22 PASIVO A LARGO PLAZO,,,,0,0,0,0,0,0,0,0,2
40025759,2201 CREDITOS LARGO PLAZO,2201 CREDITOS LARGO PLAZO,,,,0,0,0,0,0,0,0,0,2
40025760,2201 CREDITOS LARGO PLAZO,2201-01 CREDITOS LARGO PLAZO,,,,0,0,0,0,0,0,0,0,2
40026653,2201 CREDITOS LARGO PLAZO,2201-02 CREDITOS HIPOTECARIOS,,,,0,0,0,0,0,0,0,0,2
40026076,2201 CREDITOS LARGO PLAZO,2201-12 OBLIG.C/BCO.CHILE LARGO PLAZO,,,,0,0,0,0,0,0,0,0,2
40026077,2201 CREDITOS LARGO PLAZO,"2201-13 OBLIG.C/BCO.STDER, LARGO PLAZO",,,,0,0,0,0,0,0,0,0,2
40026407,2201 CREDITOS LARGO PLAZO,"2201-14 OBLIG. C/BCO ITAU, LARGO PLAZO",,,,0,0,0,0,0,0,0,0,2
40025761,2202 D ADUANA DIFERIDOS,2202 D ADUANA DIFERIDOS,,,,0,0,0,0,0,0,0,0,2
40025762,2202 D ADUANA DIFERIDOS,2202-01 D ADUANA DIFERIDOS,,,,0,0,0,0,0,0,0,0,2
40025763,2203 DOC. POR PAGAR L PLAZO,2203 DOC. POR PAGAR L PLAZO,,,,0,0,0,0,0,0,0,0,2
40025764,2203 DOC. POR PAGAR L PLAZO,2203-01 DOC. POR PAGAR L PLAZO,,,,0,0,0,0,0,0,0,0,2
40025765,2206 PROVISIONES VARIAS,2206 PROVISIONES VARIAS,,,,0,0,0,0,0,0,0,0,2
40025766,2206 PROVISIONES VARIAS,2206-01 INDEMNIZ. AÑOS SERVICIO,,,,0,0,0,0,0,0,0,0,2
40025767,2207 CREDITOS REAJUSTABLES,2207 CREDITOS REAJUSTABLES,,,,0,0,0,0,0,0,0,0,2
40025768,2207 CREDITOS REAJUSTABLES,2207-01 MUTUOS REAJUSTABLES,,,,0,0,0,0,0,0,0,0,2
40026426,2207 CREDITOS REAJUSTABLES,2207-02 MUTUOS POR PAGAR,,,,0,0,0,0,0,0,0,0,2
