idcuenta,tipocuentaid,tipocuenta,cuentamayor,subcuenta,cuentaanalisis,periodo,saldoanterior,saldo,generado_en
40025817,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-09 REPRESENTACION Y VIATICOS,,2026-01-01T00:00:00.000Z,0,55680,2026-09-24T11:09:37.067Z
40025817,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-09 REPRESENTACION Y VIATICOS,,2026-02-01T00:00:00.000Z,0,10490,2026-09-24T11:09:37.067Z
40025817,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-09 REPRESENTACION Y VIATICOS,,2026-03-01T00:00:00.000Z,0,695570,2026-09-24T11:09:37.067Z
40025817,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-09 REPRESENTACION Y VIATICOS,,2026-04-01T00:00:00.000Z,0,1427650,2026-09-24T11:09:37.067Z
40025817,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-09 REPRESENTACION Y VIATICOS,,2026-07-01T00:00:00.000Z,0,34750,2026-09-24T11:09:37.067Z
40025818,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-10 GASTOS BANCARIOS,,2026-01-01T00:00:00.000Z,0,1716,2026-09-24T11:09:37.067Z
40025818,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-10 GASTOS BANCARIOS,,2026-02-01T00:00:00.000Z,0,71049,2026-09-24T11:09:37.067Z
40025818,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-10 GASTOS BANCARIOS,,2026-03-01T00:00:00.000Z,0,2416256,2026-09-24T11:09:37.067Z
40025818,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-10 GASTOS BANCARIOS,,2026-04-01T00:00:00.000Z,0,1716,2026-09-24T11:09:37.067Z
40025818,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-10 GASTOS BANCARIOS,,2026-06-01T00:00:00.000Z,0,24813,2026-09-24T11:09:37.067Z
40025818,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-10 GASTOS BANCARIOS,,2026-07-01T00:00:00.000Z,0,1716,2026-09-24T11:09:37.067Z
40025818,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-10 GASTOS BANCARIOS,,2026-08-01T00:00:00.000Z,0,4086,2026-09-24T11:09:37.067Z
40025820,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-12 LEGALES Y NOTARIALES,,2026-01-01T00:00:00.000Z,0,122821,2026-09-24T11:09:37.067Z
40025820,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-12 LEGALES Y NOTARIALES,,2026-02-01T00:00:00.000Z,0,2740,2026-09-24T11:09:37.067Z
40025822,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-14 GRATIFICACIONES,,2026-01-01T00:00:00.000Z,0,533476,2026-09-24T11:09:37.067Z
40025822,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-14 GRATIFICACIONES,,2026-02-01T00:00:00.000Z,0,534944,2026-09-24T11:09:37.067Z
40025822,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-14 GRATIFICACIONES,,2026-03-01T00:00:00.000Z,0,764800,2026-09-24T11:09:37.067Z
40025822,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-14 GRATIFICACIONES,,2026-04-01T00:00:00.000Z,0,928657,2026-09-24T11:09:37.067Z
40025822,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-14 GRATIFICACIONES,,2026-05-01T00:00:00.000Z,0,1002044,2026-09-24T11:09:37.067Z
40025822,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-14 GRATIFICACIONES,,2026-06-01T00:00:00.000Z,0,1160258,2026-09-24T11:09:37.067Z
40025822,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-14 GRATIFICACIONES,,2026-07-01T00:00:00.000Z,0,1194515,2026-09-24T11:09:37.067Z
40025822,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-14 GRATIFICACIONES,,2026-08-01T00:00:00.000Z,0,1203507,2026-09-24T11:09:37.067Z
40025824,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-16 ARRIENDO MAQUINAS Y EQUIPOS,,2026-01-01T00:00:00.000Z,0,554658,2026-09-24T11:09:37.067Z
40025826,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-18 SEGUROS,,2026-01-01T00:00:00.000Z,0,122556,2026-09-24T11:09:37.067Z
40025826,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-18 SEGUROS,,2026-02-01T00:00:00.000Z,0,821840,2026-09-24T11:09:37.067Z
40025826,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-18 SEGUROS,,2026-03-01T00:00:00.000Z,0,170812,2026-09-24T11:09:37.067Z
40025826,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-18 SEGUROS,,2026-04-01T00:00:00.000Z,0,83031,2026-09-24T11:09:37.067Z
40025826,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-18 SEGUROS,,2026-05-01T00:00:00.000Z,0,257953,2026-09-24T11:09:37.067Z
40025826,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-18 SEGUROS,,2026-06-01T00:00:00.000Z,0,194158,2026-09-24T11:09:37.067Z
40025826,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-18 SEGUROS,,2026-07-01T00:00:00.000Z,0,125950,2026-09-24T11:09:37.067Z
40025826,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-18 SEGUROS,,2026-08-01T00:00:00.000Z,0,153765,2026-09-24T11:09:37.067Z
40025827,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-19 GASTOS CAPACIT. PERSONAL,,2026-01-01T00:00:00.000Z,0,224000,2026-09-24T11:09:37.067Z
40026013,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-20 COMISIONES,,2026-01-01T00:00:00.000Z,0,12150,2026-09-24T11:09:37.067Z
40026013,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-20 COMISIONES,,2026-02-01T00:00:00.000Z,0,4007,2026-09-24T11:09:37.067Z
40026013,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-20 COMISIONES,,2026-03-01T00:00:00.000Z,0,2811,2026-09-24T11:09:37.067Z
40026013,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-20 COMISIONES,,2026-04-01T00:00:00.000Z,0,2606,2026-09-24T11:09:37.067Z
40026013,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-20 COMISIONES,,2026-05-01T00:00:00.000Z,0,2098,2026-09-24T11:09:37.067Z
40026013,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-20 COMISIONES,,2026-06-01T00:00:00.000Z,0,128626,2026-09-24T11:09:37.067Z
40026013,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-20 COMISIONES,,2026-07-01T00:00:00.000Z,0,43601,2026-09-24T11:09:37.067Z
40026013,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-20 COMISIONES,,2026-08-01T00:00:00.000Z,0,40276,2026-09-24T11:09:37.067Z
40026078,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-21 Peajes,,2026-01-01T00:00:00.000Z,0,11838,2026-09-24T11:09:37.067Z
40026078,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-21 Peajes,,2026-02-01T00:00:00.000Z,0,10750,2026-09-24T11:09:37.067Z
40026078,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-21 Peajes,,2026-03-01T00:00:00.000Z,0,37789,2026-09-24T11:09:37.067Z
40026078,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-21 Peajes,,2026-04-01T00:00:00.000Z,0,69260,2026-09-24T11:09:37.067Z
40026078,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-21 Peajes,,2026-05-01T00:00:00.000Z,0,56552,2026-09-24T11:09:37.067Z
40026078,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-21 Peajes,,2026-06-01T00:00:00.000Z,0,76394,2026-09-24T11:09:37.067Z
40026078,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-21 Peajes,,2026-07-01T00:00:00.000Z,0,62860,2026-09-24T11:09:37.067Z
40026078,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-21 Peajes,,2026-08-01T00:00:00.000Z,0,64529,2026-09-24T11:09:37.067Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-01-01T00:00:00.000Z,0,495196,2026-09-24T11:09:37.067Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-02-01T00:00:00.000Z,0,495196,2026-09-24T11:09:37.067Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-03-01T00:00:00.000Z,0,1095196,2026-09-24T11:09:37.067Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-04-01T00:00:00.000Z,0,1095196,2026-09-24T11:09:37.067Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-05-01T00:00:00.000Z,0,624630,2026-09-24T11:09:37.067Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-06-01T00:00:00.000Z,0,552012,2026-09-24T11:09:37.067Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-07-01T00:00:00.000Z,0,495196,2026-09-24T11:09:37.067Z
40025830,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-26 LOCOMOCION Y COLACION,,2026-08-01T00:00:00.000Z,0,495196,2026-09-24T11:09:37.067Z
40026001,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-45 INDEMNIZACIONES,,2026-05-01T00:00:00.000Z,0,4912283,2026-09-24T11:09:37.067Z
40026002,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-46 FERIADO LEGAL,,2026-05-01T00:00:00.000Z,0,455522,2026-09-24T11:09:37.067Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-01-01T00:00:00.000Z,0,56926,2026-09-24T11:09:37.067Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-02-01T00:00:00.000Z,0,107715,2026-09-24T11:09:37.067Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-03-01T00:00:00.000Z,0,375594,2026-09-24T11:09:37.067Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-04-01T00:00:00.000Z,0,378198,2026-09-24T11:09:37.067Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-05-01T00:00:00.000Z,0,702078,2026-09-24T11:09:37.067Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-06-01T00:00:00.000Z,0,724537,2026-09-24T11:09:37.067Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-07-01T00:00:00.000Z,0,1065928,2026-09-24T11:09:37.067Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-08-01T00:00:00.000Z,0,1090072,2026-09-24T11:09:37.067Z
40026069,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-49 UNIFORME PERSONAL,,2026-05-01T00:00:00.000Z,0,278320,2026-09-24T11:09:37.067Z
40026069,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-49 UNIFORME PERSONAL,,2026-07-01T00:00:00.000Z,0,176954,2026-09-24T11:09:37.067Z
40026133,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-50 CONTRIBUCIONES,,2026-02-01T00:00:00.000Z,0,1078498,2026-09-24T11:09:37.067Z
40026318,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-67 INTERNET,,2026-02-01T00:00:00.000Z,0,198658,2026-09-24T11:09:37.067Z
40026318,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-67 INTERNET,,2026-03-01T00:00:00.000Z,0,199208,2026-09-24T11:09:37.067Z
40026318,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-67 INTERNET,,2026-04-01T00:00:00.000Z,0,199605,2026-09-24T11:09:37.067Z
40026318,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-67 INTERNET,,2026-05-01T00:00:00.000Z,0,201200,2026-09-24T11:09:37.067Z
40026318,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-67 INTERNET,,2026-06-01T00:00:00.000Z,0,203897,2026-09-24T11:09:37.067Z
40026318,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-67 INTERNET,,2026-07-01T00:00:00.000Z,0,204223,2026-09-24T11:09:37.067Z
40026318,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-67 INTERNET,,2026-08-01T00:00:00.000Z,0,204263,2026-09-24T11:09:37.067Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-01-01T00:00:00.000Z,0,355945,2026-09-24T11:09:37.067Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-02-01T00:00:00.000Z,0,355945,2026-09-24T11:09:37.067Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-03-01T00:00:00.000Z,0,642846,2026-09-24T11:09:37.067Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-04-01T00:00:00.000Z,0,851945,2026-09-24T11:09:37.067Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-05-01T00:00:00.000Z,0,835738,2026-09-24T11:09:37.067Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-06-01T00:00:00.000Z,0,531837,2026-09-24T11:09:37.067Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-07-01T00:00:00.000Z,0,463873,2026-09-24T11:09:37.067Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-08-01T00:00:00.000Z,0,420345,2026-09-24T11:09:37.067Z
40026529,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-95 INTERES FACTORING,,2026-01-01T00:00:00.000Z,0,119223,2026-09-24T11:09:37.067Z
40026529,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-95 INTERES FACTORING,,2026-02-01T00:00:00.000Z,0,365794,2026-09-24T11:09:37.067Z
40026572,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-99 GASTOS DE TELEFONO,,2026-02-01T00:00:00.000Z,0,19400,2026-09-24T11:09:37.067Z
40026572,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-99 GASTOS DE TELEFONO,,2026-03-01T00:00:00.000Z,0,28636,2026-09-24T11:09:37.067Z
40026572,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-99 GASTOS DE TELEFONO,,2026-04-01T00:00:00.000Z,0,29871,2026-09-24T11:09:37.067Z
40026572,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-99 GASTOS DE TELEFONO,,2026-05-01T00:00:00.000Z,0,28636,2026-09-24T11:09:37.067Z
40026572,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-99 GASTOS DE TELEFONO,,2026-06-01T00:00:00.000Z,0,34077,2026-09-24T11:09:37.067Z
40026572,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-99 GASTOS DE TELEFONO,,2026-07-01T00:00:00.000Z,0,28636,2026-09-24T11:09:37.067Z
40026572,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-99 GASTOS DE TELEFONO,,2026-08-01T00:00:00.000Z,0,28636,2026-09-24T11:09:37.067Z
40026670,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-06 DERECHOS DE AGUA Y ACCESO,,2026-06-01T00:00:00.000Z,0,52613,2026-09-24T11:09:37.067Z
40026694,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-26 TOTAL ASIGNACIONES,,2026-01-01T00:00:00.000Z,0,1200,2026-09-24T11:09:37.067Z
40026694,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-26 TOTAL ASIGNACIONES,,2026-02-01T00:00:00.000Z,0,1200,2026-09-24T11:09:37.067Z
40026694,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-26 TOTAL ASIGNACIONES,,2026-03-01T00:00:00.000Z,0,1200,2026-09-24T11:09:37.067Z
40026694,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-26 TOTAL ASIGNACIONES,,2026-04-01T00:00:00.000Z,0,1200,2026-09-24T11:09:37.067Z
40026694,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-26 TOTAL ASIGNACIONES,,2026-05-01T00:00:00.000Z,0,1200,2026-09-24T11:09:37.067Z
40026694,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-26 TOTAL ASIGNACIONES,,2026-06-01T00:00:00.000Z,0,1200,2026-09-24T11:09:37.067Z
40026694,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-26 TOTAL ASIGNACIONES,,2026-07-01T00:00:00.000Z,0,1200,2026-09-24T11:09:37.067Z
40026694,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-26 TOTAL ASIGNACIONES,,2026-08-01T00:00:00.000Z,0,1200,2026-09-24T11:09:37.067Z
40026861,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-41 ANALISIS LABORATORIO,,2026-02-01T00:00:00.000Z,0,217475,2026-09-24T11:09:37.067Z
40026861,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-41 ANALISIS LABORATORIO,,2026-03-01T00:00:00.000Z,0,75589,2026-09-24T11:09:37.067Z
40026861,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-41 ANALISIS LABORATORIO,,2026-04-01T00:00:00.000Z,0,245393,2026-09-24T11:09:37.067Z
40026861,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-41 ANALISIS LABORATORIO,,2026-07-01T00:00:00.000Z,0,388059,2026-09-24T11:09:37.067Z
40026863,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-43 CONVENIOS WALMART,,2026-01-01T00:00:00.000Z,0,14467284,2026-09-24T11:09:37.067Z
40026863,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-43 CONVENIOS WALMART,,2026-02-01T00:00:00.000Z,0,11445408,2026-09-24T11:09:37.067Z
40026863,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-43 CONVENIOS WALMART,,2026-03-01T00:00:00.000Z,0,7313436,2026-09-24T11:09:37.067Z
40026863,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-43 CONVENIOS WALMART,,2026-04-01T00:00:00.000Z,0,13970802,2026-09-24T11:09:37.067Z
40026863,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-43 CONVENIOS WALMART,,2026-05-01T00:00:00.000Z,0,15526680,2026-09-24T11:09:37.067Z
40026863,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-43 CONVENIOS WALMART,,2026-06-01T00:00:00.000Z,0,43724873,2026-09-24T11:09:37.067Z
40026863,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-43 CONVENIOS WALMART,,2026-07-01T00:00:00.000Z,0,17154604,2026-09-24T11:09:37.067Z
40026863,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-43 CONVENIOS WALMART,,2026-08-01T00:00:00.000Z,0,16395751,2026-09-24T11:09:37.067Z
40026864,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-44 CONVENIOS RENDIC,,2026-01-01T00:00:00.000Z,0,8954946,2026-09-24T11:09:37.067Z
40026864,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-44 CONVENIOS RENDIC,,2026-02-01T00:00:00.000Z,0,8946801,2026-09-24T11:09:37.067Z
40026864,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-44 CONVENIOS RENDIC,,2026-03-01T00:00:00.000Z,0,10125312,2026-09-24T11:09:37.067Z
40026864,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-44 CONVENIOS RENDIC,,2026-04-01T00:00:00.000Z,0,12580851,2026-09-24T11:09:37.067Z
40026864,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-44 CONVENIOS RENDIC,,2026-05-01T00:00:00.000Z,0,11892293,2026-09-24T11:09:37.067Z
40026864,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-44 CONVENIOS RENDIC,,2026-06-01T00:00:00.000Z,0,14582894,2026-09-24T11:09:37.067Z
40026864,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-44 CONVENIOS RENDIC,,2026-07-01T00:00:00.000Z,0,15781292,2026-09-24T11:09:37.067Z
40026864,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-44 CONVENIOS RENDIC,,2026-08-01T00:00:00.000Z,0,16360064,2026-09-24T11:09:37.067Z
40026865,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-45 CONVENIOS SUPER 10,,2026-01-01T00:00:00.000Z,0,5616,2026-09-24T11:09:37.067Z
40026865,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-45 CONVENIOS SUPER 10,,2026-02-01T00:00:00.000Z,0,56509,2026-09-24T11:09:37.067Z
40026865,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-45 CONVENIOS SUPER 10,,2026-03-01T00:00:00.000Z,0,129337,2026-09-24T11:09:37.067Z
40026865,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-45 CONVENIOS SUPER 10,,2026-04-01T00:00:00.000Z,0,187932,2026-09-24T11:09:37.067Z
40026865,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-45 CONVENIOS SUPER 10,,2026-05-01T00:00:00.000Z,0,169662,2026-09-24T11:09:37.067Z
40026865,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-45 CONVENIOS SUPER 10,,2026-06-01T00:00:00.000Z,0,220477,2026-09-24T11:09:37.067Z
40026865,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-45 CONVENIOS SUPER 10,,2026-07-01T00:00:00.000Z,0,204196,2026-09-24T11:09:37.067Z
40026865,4,Total Pérdidas,4202 GASTOS DE ADMINISTRACION 2,4202-45 CONVENIOS SUPER 10,,2026-08-01T00:00:00.000Z,0,267476,2026-09-24T11:09:37.067Z
40026587,4,Total Pérdidas,4204 FLUCTUACION DE CAMBIOS,4204-06 LICENCIAS Y SOFTWARE,,2026-01-01T00:00:00.000Z,0,1320378,2026-09-24T11:09:37.067Z
40026587,4,Total Pérdidas,4204 FLUCTUACION DE CAMBIOS,4204-06 LICENCIAS Y SOFTWARE,,2026-02-01T00:00:00.000Z,0,39706,2026-09-24T11:09:37.067Z
40026587,4,Total Pérdidas,4204 FLUCTUACION DE CAMBIOS,4204-06 LICENCIAS Y SOFTWARE,,2026-03-01T00:00:00.000Z,0,39791,2026-09-24T11:09:37.067Z
40026587,4,Total Pérdidas,4204 FLUCTUACION DE CAMBIOS,4204-06 LICENCIAS Y SOFTWARE,,2026-04-01T00:00:00.000Z,0,39842,2026-09-24T11:09:37.067Z
40026587,4,Total Pérdidas,4204 FLUCTUACION DE CAMBIOS,4204-06 LICENCIAS Y SOFTWARE,,2026-05-01T00:00:00.000Z,0,40120,2026-09-24T11:09:37.067Z
40026587,4,Total Pérdidas,4204 FLUCTUACION DE CAMBIOS,4204-06 LICENCIAS Y SOFTWARE,,2026-06-01T00:00:00.000Z,0,40611,2026-09-24T11:09:37.067Z
40026587,4,Total Pérdidas,4204 FLUCTUACION DE CAMBIOS,4204-06 LICENCIAS Y SOFTWARE,,2026-07-01T00:00:00.000Z,0,40820,2026-09-24T11:09:37.067Z
40026587,4,Total Pérdidas,4204 FLUCTUACION DE CAMBIOS,4204-06 LICENCIAS Y SOFTWARE,,2026-08-01T00:00:00.000Z,0,40845,2026-09-24T11:09:37.067Z
40025841,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-01 INTERESES Y REAJUSTES,,2026-01-01T00:00:00.000Z,0,18835,2026-09-24T11:09:37.067Z
40025841,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-01 INTERESES Y REAJUSTES,,2026-04-01T00:00:00.000Z,0,15765,2026-09-24T11:09:37.067Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-01-01T00:00:00.000Z,0,1054869,2026-09-24T11:09:37.067Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-02-01T00:00:00.000Z,0,1054870,2026-09-24T11:09:37.067Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-03-01T00:00:00.000Z,0,1060472,2026-09-24T11:09:37.067Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-04-01T00:00:00.000Z,0,1063273,2026-09-24T11:09:37.067Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-05-01T00:00:00.000Z,0,1066073,2026-09-24T11:09:37.067Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-06-01T00:00:00.000Z,0,1068874,2026-09-24T11:09:37.067Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-07-01T00:00:00.000Z,0,1084109,2026-09-24T11:09:37.067Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-08-01T00:00:00.000Z,0,1099344,2026-09-24T11:09:37.067Z
40026139,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-07 COMISIONES BANCARIAS,,2026-01-01T00:00:00.000Z,0,200435,2026-09-24T11:09:37.067Z
40026139,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-07 COMISIONES BANCARIAS,,2026-02-01T00:00:00.000Z,0,164662,2026-09-24T11:09:37.067Z
40026139,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-07 COMISIONES BANCARIAS,,2026-03-01T00:00:00.000Z,0,217395,2026-09-24T11:09:37.067Z
