idcuenta,tipocuentaid,tipocuenta,cuentamayor,subcuenta,cuentaanalisis,periodo,saldoanterior,saldo,generado_en
40025835,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-37 SERVICIOS COMPUTACIONALES,,2026-04-01T00:00:00.000Z,0,18094,2026-09-24T21:36:39.067Z
40025835,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-37 SERVICIOS COMPUTACIONALES,,2026-06-01T00:00:00.000Z,0,18410,2026-09-24T21:36:39.067Z
40026002,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-46 FERIADO LEGAL,,2026-03-01T00:00:00.000Z,0,50373,2026-09-24T21:36:39.067Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-01-01T00:00:00.000Z,0,66099,2026-09-24T21:36:39.067Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-02-01T00:00:00.000Z,0,115837,2026-09-24T21:36:39.067Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-03-01T00:00:00.000Z,0,68772,2026-09-24T21:36:39.067Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-04-01T00:00:00.000Z,0,107531,2026-09-24T21:36:39.067Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-05-01T00:00:00.000Z,0,131066,2026-09-24T21:36:39.067Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-06-01T00:00:00.000Z,0,146656,2026-09-24T21:36:39.067Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-07-01T00:00:00.000Z,0,124457,2026-09-24T21:36:39.067Z
40026003,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-47 HORAS EXTRAS,,2026-08-01T00:00:00.000Z,0,146830,2026-09-24T21:36:39.067Z
40026069,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-49 UNIFORME PERSONAL,,2026-02-01T00:00:00.000Z,0,19319,2026-09-24T21:36:39.067Z
40026232,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-54 MARKETING,,2026-01-01T00:00:00.000Z,0,141140,2026-09-24T21:36:39.067Z
40026232,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-54 MARKETING,,2026-03-01T00:00:00.000Z,0,36740,2026-09-24T21:36:39.067Z
40026232,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-54 MARKETING,,2026-04-01T00:00:00.000Z,0,238980,2026-09-24T21:36:39.067Z
40026232,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-54 MARKETING,,2026-06-01T00:00:00.000Z,0,-76480,2026-09-24T21:36:39.067Z
40026249,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-56 GASTOS DE ASEO,,2026-01-01T00:00:00.000Z,0,406213,2026-09-24T21:36:39.067Z
40026249,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-56 GASTOS DE ASEO,,2026-02-01T00:00:00.000Z,0,402241,2026-09-24T21:36:39.067Z
40026249,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-56 GASTOS DE ASEO,,2026-03-01T00:00:00.000Z,0,147425,2026-09-24T21:36:39.067Z
40026249,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-56 GASTOS DE ASEO,,2026-04-01T00:00:00.000Z,0,529007,2026-09-24T21:36:39.067Z
40026249,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-56 GASTOS DE ASEO,,2026-06-01T00:00:00.000Z,0,408882,2026-09-24T21:36:39.067Z
40026375,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-73 DERECHOS DE AUTOR,,2026-01-01T00:00:00.000Z,0,100116,2026-09-24T21:36:39.067Z
40026375,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-73 DERECHOS DE AUTOR,,2026-02-01T00:00:00.000Z,0,100116,2026-09-24T21:36:39.067Z
40026375,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-73 DERECHOS DE AUTOR,,2026-03-01T00:00:00.000Z,0,100669,2026-09-24T21:36:39.067Z
40026375,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-73 DERECHOS DE AUTOR,,2026-04-01T00:00:00.000Z,0,100669,2026-09-24T21:36:39.067Z
40026375,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-73 DERECHOS DE AUTOR,,2026-05-01T00:00:00.000Z,0,100669,2026-09-24T21:36:39.067Z
40026375,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-73 DERECHOS DE AUTOR,,2026-06-01T00:00:00.000Z,0,100669,2026-09-24T21:36:39.067Z
40026375,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-73 DERECHOS DE AUTOR,,2026-07-01T00:00:00.000Z,0,103358,2026-09-24T21:36:39.067Z
40026375,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-73 DERECHOS DE AUTOR,,2026-08-01T00:00:00.000Z,0,103358,2026-09-24T21:36:39.067Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-01-01T00:00:00.000Z,0,330667,2026-09-24T21:36:39.067Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-02-01T00:00:00.000Z,0,416000,2026-09-24T21:36:39.067Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-03-01T00:00:00.000Z,0,491333,2026-09-24T21:36:39.067Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-04-01T00:00:00.000Z,0,474000,2026-09-24T21:36:39.067Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-05-01T00:00:00.000Z,0,408000,2026-09-24T21:36:39.067Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-06-01T00:00:00.000Z,0,198667,2026-09-24T21:36:39.067Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-07-01T00:00:00.000Z,0,436667,2026-09-24T21:36:39.067Z
40026409,4,Total Pérdidas,4201 GASTOS DE ADMINISTRACION,4201-83 BONOS,,2026-08-01T00:00:00.000Z,0,422000,2026-09-24T21:36:39.067Z
40025921,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-05 DEPRECIACION,,2026-04-01T00:00:00.000Z,0,9205103,2026-09-24T21:36:39.067Z
40026257,4,Total Pérdidas,4205 GASTOS FINANCIEROS,4205-09 AMORTIZACION,,2026-04-01T00:00:00.000Z,0,7244601,2026-09-24T21:36:39.067Z
40025850,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-01 COMISIONES MEDIOS DE PAGO,,2026-01-01T00:00:00.000Z,0,161429,2026-09-24T21:36:39.067Z
40025850,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-01 COMISIONES MEDIOS DE PAGO,,2026-02-01T00:00:00.000Z,0,190497,2026-09-24T21:36:39.067Z
40025850,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-01 COMISIONES MEDIOS DE PAGO,,2026-03-01T00:00:00.000Z,0,228043,2026-09-24T21:36:39.067Z
40025850,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-01 COMISIONES MEDIOS DE PAGO,,2026-04-01T00:00:00.000Z,0,194741,2026-09-24T21:36:39.067Z
40025850,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-01 COMISIONES MEDIOS DE PAGO,,2026-06-01T00:00:00.000Z,0,176306,2026-09-24T21:36:39.067Z
40025926,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-06 COMISIONES TRANSBANK,,2026-01-01T00:00:00.000Z,0,1129424,2026-09-24T21:36:39.067Z
40025926,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-06 COMISIONES TRANSBANK,,2026-02-01T00:00:00.000Z,0,1172566,2026-09-24T21:36:39.067Z
40025926,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-06 COMISIONES TRANSBANK,,2026-03-01T00:00:00.000Z,0,985137,2026-09-24T21:36:39.067Z
40025926,4,Total Pérdidas,4301 GASTOS DE VENTAS,4301-06 COMISIONES TRANSBANK,,2026-04-01T00:00:00.000Z,0,1205932,2026-09-24T21:36:39.067Z
40025856,4,Total Pérdidas,4401 EGRESOS NO OPERACIONALES,4401-01 INTERESES PAGADOS,,2026-01-01T00:00:00.000Z,0,346041,2026-09-24T21:36:39.067Z
40025856,4,Total Pérdidas,4401 EGRESOS NO OPERACIONALES,4401-01 INTERESES PAGADOS,,2026-02-01T00:00:00.000Z,0,171554,2026-09-24T21:36:39.067Z
40025856,4,Total Pérdidas,4401 EGRESOS NO OPERACIONALES,4401-01 INTERESES PAGADOS,,2026-03-01T00:00:00.000Z,0,149470,2026-09-24T21:36:39.067Z
40025856,4,Total Pérdidas,4401 EGRESOS NO OPERACIONALES,4401-01 INTERESES PAGADOS,,2026-04-01T00:00:00.000Z,0,163805,2026-09-24T21:36:39.067Z
40025860,4,Total Pérdidas,4404 COSTO VTAS ACTIVO FIJO,4404-01 COSTO VTAS ACTIVO FIJO,,2026-03-01T00:00:00.000Z,0,12728645,2026-09-24T21:36:39.067Z
40026066,4,Total Pérdidas,4501 CORRECCION MONETARIA,4501-13 DIFERENCIAS DE PAGO,,2026-01-01T00:00:00.000Z,0,-10,2026-09-24T21:36:39.067Z
40026066,4,Total Pérdidas,4501 CORRECCION MONETARIA,4501-13 DIFERENCIAS DE PAGO,,2026-02-01T00:00:00.000Z,0,-1279,2026-09-24T21:36:39.067Z
40026066,4,Total Pérdidas,4501 CORRECCION MONETARIA,4501-13 DIFERENCIAS DE PAGO,,2026-03-01T00:00:00.000Z,0,-5,2026-09-24T21:36:39.067Z
40026066,4,Total Pérdidas,4501 CORRECCION MONETARIA,4501-13 DIFERENCIAS DE PAGO,,2026-04-01T00:00:00.000Z,0,0,2026-09-24T21:36:39.067Z
40026066,4,Total Pérdidas,4501 CORRECCION MONETARIA,4501-13 DIFERENCIAS DE PAGO,,2026-05-01T00:00:00.000Z,0,58,2026-09-24T21:36:39.067Z
40026066,4,Total Pérdidas,4501 CORRECCION MONETARIA,4501-13 DIFERENCIAS DE PAGO,,2026-06-01T00:00:00.000Z,0,306,2026-09-24T21:36:39.067Z
40026066,4,Total Pérdidas,4501 CORRECCION MONETARIA,4501-13 DIFERENCIAS DE PAGO,,2026-08-01T00:00:00.000Z,0,400,2026-09-24T21:36:39.067Z
40025879,4,Total Pérdidas,4701 IMPUESTO AL LUJO,4701-01 IMPTO PRIMERA CATEGORIA,,2026-05-01T00:00:00.000Z,0,927262,2026-09-24T21:36:39.067Z
40026961,4,Total Pérdidas,4701 IMPUESTO AL LUJO,4701-04 IMPUESTO ESPECÍFICO DIESEL,,2026-06-01T00:00:00.000Z,0,15850,2026-09-24T21:36:39.067Z
40026962,4,Total Pérdidas,4701 IMPUESTO AL LUJO,4701-05 IMPUESTO ESPECÍFICO GASOLINA,,2026-06-01T00:00:00.000Z,0,6442,2026-09-24T21:36:39.067Z
40027021,4,Total Pérdidas,4701 IMPUESTO AL LUJO,4701-07 REAJUSTE art.72,,2026-06-01T00:00:00.000Z,0,44727,2026-09-24T21:36:39.067Z
